Index,Year,Aruba,Afghanistan,Angola,Albania,Andorra,Arab World,United Arab Emirates,Argentina,Armenia,American Samoa,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,"Bahamas, The",Bosnia and Herzegovina,Belarus,Belize,Bermuda,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Central Europe and the Baltics,Switzerland,Channel Islands,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Caribbean small states,Cuba,Curacao,Cayman Islands,Cyprus,Czech Republic,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific (excluding high income),Early-demographic dividend,East Asia & Pacific,Europe & Central Asia (excluding high income),Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Euro area,Eritrea,Spain,Estonia,Ethiopia,European Union,Fragile and conflict affected situations,Finland,Fiji,France,Faroe Islands,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Ghana,Gibraltar,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Greenland,Guatemala,Guam,Guyana,High income,"Hong Kong SAR, China",Honduras,Heavily indebted poor countries (HIPC),Croatia,Haiti,Hungary,IBRD only,IDA & IBRD total,IDA total,IDA blend,Indonesia,IDA only,Isle of Man,India,Not classified,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Kuwait,Latin America & Caribbean (excluding high income),Lao PDR,Lebanon,Liberia,Libya,St. Lucia,Latin America & Caribbean,Least developed countries: UN classification,Low income,Liechtenstein,Sri Lanka,Lower middle income,Low & middle income,Lesotho,Late-demographic dividend,Lithuania,Luxembourg,Latvia,"Macao SAR, China",St. Martin (French part),Morocco,Monaco,Moldova,Madagascar,Maldives,Middle East & North Africa,Mexico,Marshall Islands,Middle income,North Macedonia,Mali,Malta,Myanmar,Middle East & North Africa (excluding high income),Montenegro,Mongolia,Northern Mariana Islands,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,North America,Namibia,New Caledonia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,New Zealand,OECD members,Oman,Other small states,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Pre-demographic dividend,Puerto Rico,"Korea, Dem. People’s Rep.",Portugal,Paraguay,West Bank and Gaza,Pacific island small states,Post-demographic dividend,French Polynesia,Qatar,Romania,Russian Federation,Rwanda,South Asia,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,Sub-Saharan Africa (excluding high income),South Sudan,Sub-Saharan Africa,Small states,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Eswatini,Sint Maarten (Dutch part),Seychelles,Syrian Arab Republic,Turks and Caicos Islands,Chad,East Asia & Pacific (IDA & IBRD countries),Europe & Central Asia (IDA & IBRD countries),Togo,Thailand,Tajikistan,Turkmenistan,Latin America & the Caribbean (IDA & IBRD countries),Timor-Leste,Middle East & North Africa (IDA & IBRD countries),Tonga,South Asia (IDA & IBRD),Sub-Saharan Africa (IDA & IBRD countries),Trinidad and Tobago,Tunisia,Turkey,Tuvalu,Tanzania,Uganda,Ukraine,Upper middle income,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,"Venezuela, RB",British Virgin Islands,Virgin Islands (U.S.),Vietnam,Vanuatu,World,Samoa,Kosovo,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
33,1992,,,,,,24.67429035,,,,,,6.362019335,2.239021067,,11.85305193,3.235935841,,13.84290683,11.58163182,,16.74641148,,,,,,9.924392876,,,13.3507001,,9.984113268,7.033569046,3.456985014,,4.77385904,,11.98735529,17.1101275,,,,11.68659539,9.748654756,,,0,,,,,,,4.190144632,14.36193223,,3.29377876,,7.450020083,15.53440691,,5.44714045,,4.955852146,,,4.464638818,,4.430932017,,17.01783591,4.952624883,,3.033359193,6.944024206,6.157425568,,,,8.466623664,,2.563521127,,8.783118217,,,,8.565759446,,,,,,,,,,21.07471853,,,,,,,,,,10.31229972,,2.59305083,9.896932844,,0,,3.385663438,5.315167272,19.42501943,3.021545617,,5.839984201,,,,,,34.99622071,,,22.40358174,,,,,,,,11.95253038,,,7.828425821,,,,,,,15.11296179,,,3.841796065,,24.7615352,2.43902439,,,,,,,12.64966583,,6.978663209,,10.1146325,,1.674512758,,8.947211452,,11.52286734,,,,,4.222170159,5.613633449,,,4.425660913,,35.30640036,,,4.646226415,,9.692607292,,3.973277075,,,,,4.864649,11.0594112,,6.944024206,,,,10.12252964,,17.80803411,10.4106561,27.25513391,11.77631579,,25.56699643,,,11.85457038,,,,,,,,,,,,3.434412109,5.836585366,,9.325044405,26.31798669,,,15.53440691,,13.5160425,,,,,,12.64966583,,10.4106561,,1.624543668,6.329051383,,,9.864934177,,,,,,,,5.363349131,,,,,,,,29.54541176,,,
34,1993,,,,,,24.92590154,,,,,,6.381093534,2.057513723,,13.82759866,3.004207967,,9.415325793,11.15832048,,16.77316294,,,,,,7.050541516,,,11.03005544,,10.20170068,7.176235422,3.444890848,,4.137460455,,12.20381256,15.05579812,,,,11.09758717,10.80205327,,,0,,,,,,,3.751970861,13.43930284,,3.158768534,,7.63411561,12.94840206,,5.020737483,,4.654129429,,,4.232497504,41.00380228,4.105971099,,15.69745162,4.659767988,,2.847758674,6.693766938,5.862826038,,,,7.870250129,,2.333333333,,7.246176779,,,,8.117594319,,,,,,,,3.452036794,,30.66178087,,,,,,,7.185353632,,,10.96859705,,2.583174188,5.139502994,,0,,3.393524233,3.704620462,19.16548798,2.866109543,,5.289676891,,,,,,20.2681388,,,26.44850672,,,,,,,,12.10230201,11.4659515,,7.010658915,,2.195881944,,,,,15.81092095,,,5.452320437,,22.64306624,2.567652745,,,,,,,10.45537512,,4.998071639,,9.969657564,,1.705064993,,9.911713479,,6.851464435,,,,,3.866397024,5.194649474,,,4.585477416,,33.46328196,,25.10168883,4.21798848,,10.74914935,,3.963378618,,,,,4.975241221,10.11192564,,,,,,8.110782866,,19.76950898,13.3826725,32.83410506,20.75757576,,23.43092567,,,10.3070828,,,,,,,,,,,,3.48767858,6.812390158,,4.527665317,24.61391786,,,12.94840206,,15.49372613,,,,,,10.45537512,,13.3826725,,1.922861934,6.191646192,,,6.92140138,,,,,,,,7.753479125,,,,,,,,27.41911502,,,
35,1994,,,,,,24.50845702,,,,,,6.260891976,2.026279164,8.023255814,20.10518721,3.029722045,,7.961594783,11.82607834,,16.28614916,,,,,,8.407462485,,,9.272137228,,10.31923771,5.606249528,3.369516493,,4.026789894,,12.32835616,14.35034075,,,,,10.20486047,,1.58766032,0,,,,,,,3.437062443,14.38094485,,2.936257422,,10.1321729,12.75937545,,4.912966446,,4.53835864,,,4.139670456,32.61710037,4.229487974,,11.45475049,4.537724716,,2.736397815,6.69701087,5.864102156,,,,7.480757933,,2.217607362,,7.717099404,,1.082602577,0.389613454,8.448840517,,,,,,,,,,25.25545365,,,,,,,7.748692273,,,10.34573638,,2.535941551,7.598895634,,0,,3.415192642,2.844455053,18.94946809,2.790648459,,4.93679343,,,,,,22.65570734,,,14.99043677,,,,,,,,12.64669368,11.0479668,,6.98630137,,1.354801534,,,,,16.29825654,,,4.690007678,,22.26089326,3.008352335,,,,,,,11.44086487,,5.89254766,,10.73694485,,1.446429785,,10.3842063,,5.6118202,,,,,3.7968438,5.374243726,,,4.803722012,,34.4365886,,27.39592921,4.86278286,,9.668294786,,5.342639594,,,,,5.105242256,9.052645829,,,,,,9.316706731,,21.43663031,12.94229404,31.30129299,19.37869822,8.766129918,28.4491943,,,8.541759342,,,,,,,,,,,,3.470793827,6.644307469,,3.840255591,24.33593648,,,12.75937545,,11.34580567,,,,,,11.44086487,,12.94229404,,1.931067611,6.401789519,,,6.360697517,,,,,,4.495554346,,3.768432551,,,,,,,,33.35221439,,,
36,1995,,,,,,23.22497209,,5.76284549,,,,6.004087296,1.90122555,14.67336683,16.36199574,2.932851035,,7.087144921,11.44235785,,17.09145427,,,,,,8.131167268,,,9.086829706,,9.138265103,5.639133643,3.172712868,5.485874917,4.099773852,,12.65306272,15.42852257,,,,,10.67696609,,2.445150707,0,,,,,9.892933619,3.453725294,2.905698479,15.68639141,,2.87960014,,9.98956008,14.16905986,11.33132379,5.896510251,,4.181918338,9.844559585,,3.774288732,31.09362389,4.210138095,2.375557538,9.008002867,4.166613078,,2.372089875,6.684931507,5.47640786,,,,6.840561574,,2.410778689,,,,1.965170155,1.445647517,6.638230279,,,11.53824352,,,4.665925972,,,,22.38761944,,2.392205403,,,,,8.523856859,,,10.50325183,,2.483917084,8.498503896,,0,,3.194386468,2.267032786,12.36749117,2.722741157,,5.368018705,9.13159444,,,,20.30608069,24.88146308,,,21.87238458,,,,,,,,19.34442759,10.81396802,,7.915873016,,1.373828009,1.620071685,,,,16.00396189,,2.203452075,4.882508067,,20.83336525,2.239561375,,,,,,,11.47323683,,5.510056849,,5.827865689,,1.457333416,,10.44592727,,5.833136931,,6.188493438,,,3.341786935,4.633813242,,,4.907854815,4.038760481,33.35195531,7.084951743,27.20622553,4.339622642,,10.51627768,,4.6157289,4.098318884,,,,5.302890569,9.714242941,,,4.133309134,,,7.976855547,,21.32779963,13.27083365,28.44885057,16.08782435,9.29979277,25.33458244,,,7.482325666,,,,,,,,,,6.551323979,3.966211359,3.471318646,7.491026561,,4.295719844,23.35467847,,7.674714884,14.16905986,,10.84423038,16.78523483,,,,,11.47323683,,13.27083365,,,6.258201467,,,8.602718914,,6.62371134,,,,2.881139059,,4.713205869,,,,,5.290526017,,,26.32117722,,,
37,1996,,,6.032920354,,,21.74743309,,4.893382779,,,,5.761081646,1.86221023,11.40740741,20.60140926,2.862682341,,6.463926189,11.9872759,,19.29824561,,,,4.79871988,,7.627902219,4.32646869,,12.36645299,,7.795295295,10.31086285,2.978952707,5.065316151,3.81821229,,11.71509603,15.25425377,,,16.05734767,,14.84106535,,1.791622131,0,,,,,13.78910776,4.11805279,3.18184952,14.93626645,,2.835966829,,10.97405635,14.02167098,11.0584724,6.234069625,,4.267246004,8.013004399,,3.889644839,38.29509494,4.098742891,2.260992908,7.879144595,4.254412637,,2.61878416,5.179775281,5.297249348,,,,6.894360641,11.69630643,2.149230769,,,,2.294056309,,7.015456816,,,9.505635537,,,4.731418003,,,,19.23008123,,2.467860359,8.765339269,8.976567002,,,9.093321414,,,10.32728064,,2.538330494,10.64925169,,0,,3.467959774,1.98748911,16.45358533,2.669723043,,6.152832176,10.44413742,20.67331173,,,18.51358364,23.1181515,4.868751593,,13.16649996,,,,5.088157952,,,,19.53276884,10.9451263,9.390967374,6.972254005,9.438712287,1.571160717,1.58101616,,,,17.61395375,,2.094194313,6.964000832,,19.94723406,2.196929481,,9.33580389,,,,,12.53767428,,5.609972021,,6.009153994,,1.379933626,,9.256698226,,5.527079304,,6.55713549,,,3.744030205,4.556266789,,,4.98340249,4.11175171,32.67405765,8.00244524,24.57582699,5.455525606,,10.11985334,,5.89166194,3.858188417,,,,4.915012773,8.384105625,,,4.207238677,,,7.326813366,,23.72031025,12.83839349,25.25023092,13.64102564,8.234261501,19.97892045,,,6.10973959,,,,,,,,,,5.601990904,3.961530287,3.55770234,6.39747191,,3.545331529,21.81703193,,8.775566611,14.02167098,,,16.30685912,,,5.088157952,,12.53767428,,12.83839349,,,6.674141797,,,9.574897429,,8.615978139,8.898537632,,,2.475869245,,3.74862183,,,,,5.392557367,,,17.2043483,,,
38,1997,,,13.87546419,,,23.14916079,19.15982164,4.515884716,,,,5.686301618,1.946116889,11.50470219,29.11908101,2.821841612,,6.992550603,12.26546848,,13.61079865,,,,5.338068182,,8.039568651,4.087180115,,13.44455348,,8.080184777,,2.790856969,5.231551851,3.641410374,,11.9699024,14.45887051,3.804333433,,12.66973533,,8.958094533,,1.934569027,0,,,,,16.36998255,3.869105253,3.115420012,15.04591251,,2.890419681,5.641651574,11.9647987,13.15187532,11.71400336,6.353404925,,4.323896927,8.789853796,,3.899760125,25.48011249,4.027869666,2.898952557,15.09833283,4.292743673,11.27890365,2.794949362,4.45663011,5.245057608,,,,6.655132712,5.565302144,2.233764988,,6.690703639,,2.044315992,,7.3100367,,,6.956936968,,,,,,,17.86276661,0,2.978356057,8.363275659,8.556952,,,8.128694714,10.82622466,,10.67790153,,2.530995815,11.86799289,,0,,3.695689958,2.248087141,17.74647887,2.75872769,,5.70797683,9.99289526,24.18726196,,,18.16395551,18.5152947,4.323503845,,10.76625855,,11.68725947,,4.586186522,11.44960428,,,17.68114326,10.76308046,8.878688954,6.20600657,8.859682288,2.291832467,1.649556049,,,,17.78011643,,1.964852331,8.528125279,,21.73440412,2.079838686,,8.833459575,6.463482797,,,9.852522131,12.81788383,,5.133705084,,5.210011817,,1.111410263,,8.569303899,,6.582991803,,5.77737101,,,3.659121671,4.390618083,,,4.845360825,,33.91964286,,25.03728079,4.98521335,,8.257396003,,5.320930233,4.382540839,,,,4.807475431,6.15973093,,,,,,8.995796357,,21.14395129,12.79830117,30.7226084,12.93031066,8.583523391,26.17771537,,,6.759743601,,,,,,,,,,4.714938251,3.560639471,3.36886274,6.374663073,,3.698644287,20.30433354,,6.104391386,13.15187532,,,13.95940661,,15.83309353,4.586186522,,12.81788383,,12.79830117,,,6.70901084,,,9.897170309,11.97990903,9.770887778,8.328852943,,,3.549811368,,5.793644687,,,,,5.549122974,,,16.9639169,,,
39,1998,,,6.233867661,,,27.94130405,20.6072478,4.394168704,,,,5.388234846,1.83072183,13.38709677,28.33899036,2.781086051,,6.342017088,12.3268919,6.964682638,17.58865248,,,,,,8.978480832,4.064239474,,12.10034432,,8.631543321,,2.815580948,4.86473695,3.562913628,,11.72486188,13.43870236,,,3.471208435,,10.93292276,,2.334527825,0,,,,,13.7399679,4.210769465,3.098637501,15.39759271,,2.902823674,5.864225856,12.81751755,12.37421496,13.28556904,5.785456447,,4.27258008,9.697933227,,3.852892695,47.72491989,4.081455707,2.740213523,28.80473164,4.254173232,,2.848963219,4.42364532,5.063291139,,,,6.592769521,5.850409836,2.629940594,,8.496461841,,5.628289474,,7.398161082,,,5.761422955,,,,,,,12.08449205,0,2.505704446,8.152832045,8.388644308,,,5.593688139,13.44459297,,10.65950762,,2.382151853,12.94323803,,0,,3.837605887,1.866951869,17.07080504,2.410100814,,5.303114671,7.424558261,19.85744645,,,16.41662514,16.91391051,4.42278674,,11.72774421,,14.21351864,,4.634132031,13.39775996,,,17.75699179,11.0015113,8.763020075,5.64335536,8.504044014,3.339027623,1.694068131,1.587443946,,,17.03428214,,1.598429613,6.767826566,,25.78660134,2.210685141,,8.699424896,6.394743883,,,9.134621279,13.55887414,,4.895570897,,5.938483403,,0.990335806,,6.377010785,,6.583911862,,6.122256758,,,3.583733228,4.468235931,,,4.724512157,,30.31852849,8.047782107,23.44688633,3.758583303,,8.08980675,,4.465136423,4.56094251,,,,4.411690496,6.120833033,,,,,,8.489932886,,23.13082523,12.36979647,41.16121225,30.54417788,8.737672584,26.47522403,,,5.781464588,,,,,,,,,,3.827475512,3.389123377,3.407326742,6.549263352,,2.855172414,20.14886072,,6.196433463,12.37421496,,,10.05791368,10.21046512,12.81764706,4.634132031,,13.55887414,,12.36979647,,,6.616899619,,,10.28513743,13.47415467,8.747363338,8.196181814,,,,,5.517744288,,,,,,,,17.74597848,,,
40,1999,,,27.37551734,,,25.75757677,20.65200064,4.285891242,,,,5.208765829,1.944474241,13.46467391,24.7561304,2.762185149,4.516935424,5.758135888,14.15816219,7.244616234,17.01863354,,,,,,7.264762039,4.156429252,,10.12950971,,7.587808418,,2.897315014,4.641823619,3.210971783,,11.39352263,12.85911436,,,12.16457236,,11.14378757,,2.081909891,0,,,,,8.053892216,4.5400746,3.107436707,14.99102277,,2.869541328,5.789929839,11.75622631,11.58505917,11.98552169,5.745828623,,4.267009543,6.494076349,,3.872045112,41.88476746,4.395323067,3.17714548,36.16539407,4.260192973,,2.450551706,4.589041096,4.980615026,,,,6.477616103,4.548611111,2.782746479,,9.90163002,,,,7.28097621,,,4.880392994,,,,,,,9.194309247,0,2.943909604,8.340843781,8.573223213,,,4.432297577,14.59777165,,11.64056382,,2.211840976,12.56841276,,0,,4.006416839,1.711616544,18.02383317,2.637311188,,5.672312185,7.245725396,18.18055796,,,14.52650827,16.89730517,4.388457906,,13.58413417,,11.52520465,,4.648369363,14.80070214,,,16.06030361,11.07211081,9.035091827,7.103377687,8.924670544,2.458046719,1.607690436,1.910750507,,,14.54047482,,1.548672566,6.801936269,,23.83215707,2.239742602,,8.973174719,5.165702695,,,8.972501314,12.65560701,,5.051624442,,5.76079151,,0.968688845,,7.829959614,,8.685147849,,6.186798652,,,3.657984647,4.348053156,,,4.654734704,,29.32991891,,23.97516016,3.821917808,,7.54671074,,3.280400572,4.501229037,,,,4.436849342,6.819780837,,,,,,7.567288319,,16.7596725,13.04487292,37.36924843,47.75528169,8.122682845,28.66728149,,,5.39970358,,,,,,,,,,3.287951984,2.98924577,3.408955229,5.683699172,,3.171841542,20.73189324,,7.215531852,11.58505917,,,6.949189796,7.933474576,14.96143959,4.648369363,,12.65560701,,13.04487292,,,6.17887365,,,8.550567179,13.87686576,11.15540134,8.455918807,8.074695897,,3.941227547,,5.505422153,,,,,,,,18.31158978,,,
41,2000,,,12.88332161,,,,26.18588227,4.070006607,,,,5.182884007,1.931590281,12.42740999,19.72922448,2.734241774,2.639473179,6.244198398,12.3096971,7.143541128,17.15374841,,,,2.700616698,,7.037180582,5.019227513,,9.795253606,,8.169209431,,2.747572426,4.48067594,3.151658136,,11.7371681,11.69191317,,8.008972866,8.87128834,,11.47224196,,2.738343538,0,,,,,8.070175439,4.66578371,3.226065307,14.36219103,,2.766243222,7.085468441,12.01709161,10.57596883,10.92996914,5.29408023,,4.395442942,6.254408653,,3.923704096,44.03411345,4.414412845,3.817078652,29.53037709,4.303413415,,2.642334854,6.653658537,4.832949703,,,8.334636956,6.34182321,3.539486204,3.440062035,,8.992161254,3.45247766,10.38344427,,7.464308044,,,6.412349555,,3.675305342,,,3.303067589,11.56137409,6.793039541,0,3.214849677,7.992387954,8.179811103,12.76855851,12.37576982,4.112527005,13.10821105,,11.50305704,,2.253167583,14.03699201,,0,15.00850753,4.314177224,1.797361627,18.44226044,2.567995447,,6.273781279,9.528002836,14.6882661,,,14.41778515,19.55870764,4.783690042,3.83361678,12.75486764,,10.2677747,,4.917296726,13.78114975,12.23158571,,18.93193141,10.34121242,8.56146235,8.769644334,8.749471815,3.392087641,1.594545038,2.434502217,,,8.978520005,,1.138284481,6.645312922,,20.5205925,2.325287109,,8.507251634,5.77937409,7.625128107,1.463631222,10.44253653,12.15328585,,6.181474033,,5.42925227,,0.853125,,5.855511779,,7.788473218,,6.577192321,2.196814414,2.379793061,3.463924798,4.08640518,6.858086026,,4.620821208,,30.26197605,6.744733578,22.42281701,0,8.32696735,7.484231854,,3.178110129,4.361300365,11.3625652,,,4.36723071,6.344864354,,,,,,7.167813658,,16.25905643,12.72900239,31.79414875,43.1551872,7.435940378,24.77353419,,15.35562364,4.38673769,,,16.43192851,7.402483526,,7.375721385,,,,3.181873479,2.678983534,3.493859352,5.719939374,,3.03030303,19.01951026,,7.480314961,10.57596883,,,6.183584431,6.212716763,,4.917296726,,12.15328585,,12.72900239,7.375721385,0.565704184,6.137680183,9.186065658,,8.859370403,11.96288761,9.913751643,8.12717622,8.364938634,,2.946332387,,5.395571726,,,,,,,,15.51153645,5.504553497,,
42,2001,,,10.78863067,,,23.14986765,22.24508985,4.007506203,,,,5.233755852,1.765043486,13.77802691,23.90261577,2.595153592,2.317345131,5.877563815,10.5139682,7.847474122,14.64435146,,,32.80212483,2.460284653,,7.087672349,5.387003398,,9.885931559,,8.986357984,,2.757412336,4.460060681,3.08528865,,11.39771983,11.98481017,,7.778867685,,7.95635775,12.07032489,,2.426661006,0,,,,,8.827856793,4.129459982,2.99728613,15.32119808,,2.900180632,7.712845074,12.22570604,10.78246673,10.47107625,5.667016555,,4.258972443,7.76228017,,3.743306906,32.0612766,4.246158364,4.319868096,19.2335197,4.156770442,,2.472701708,6.518324607,4.700788795,,,6.445394326,6.294108898,4.280762565,1.789498069,,15.36141063,2.52956636,7.863190035,,7.070426359,,,7.250433723,,3.978423114,6.226066896,,3.281786942,9.448425981,6.256493971,0,3.333506824,8.163265849,8.305266961,11.83047845,12.54224733,2.699516343,11.26398689,,10.52395153,,2.165245041,14.47869167,,0,14.85374215,3.984381329,1.723091961,17.7221172,2.665919088,,6.821919391,8.35339469,11.72829878,,,13.45963056,17.92918299,4.90134959,3.285067733,14.18419945,,6.296813508,,4.975533826,11.22630269,11.65580475,,15.63795928,9.690697743,8.735741085,6.833220224,9.465787336,3.887419312,1.971167602,3.03160359,,,14.52658998,,1.364283173,7.811275216,,20.38263625,2.299684953,,8.692142105,16.32785077,7.060949515,1.500263852,9.997480067,12.77025448,,5.183264248,,4.313822343,,0.821010329,,6.782679301,8.467750049,8.809221658,,7.387173107,2.528800202,2.222615258,3.370808381,3.927236636,7.449650511,,4.46639012,5.736633152,32.8405491,6.797474116,24.03238911,0,8.463673731,6.76516247,,2.58230142,4.240765098,9.691815707,,,4.335925765,5.572592781,,,5.79489468,,,7.357443748,,15.17523787,11.75089043,30.91296149,25.0311643,6.743223394,22.49766886,,14.35981726,5.949899648,,,11.91235447,7.380861374,,7.359335595,,,,4.150968165,3.121212121,3.295994855,4.964809384,,3.797070885,18.88015675,,8.707482993,10.78246673,,,5.602875055,6.401948052,,4.975533826,,12.77025448,,11.75089043,7.359335595,0.725148368,6.045317977,8.075533032,,9.657844714,10.72322055,7.83903701,8.481966369,8.220244979,9.000560047,2.342223635,,4.875057273,,,,,6.563571772,,,17.97691614,5.88311127,,
43,2002,,,9.19173249,,,19.98497118,22.85465218,4.467277487,,,,5.354593312,1.68193442,9.693513899,22.60864862,2.455663668,4.074978526,6.051090832,10.12357234,7.925349402,14.52173913,,7.5526538,30.93829248,2.605636439,,6.095808383,4.871397455,,8.432229856,,9.004296626,6.533857549,2.764948287,4.36901698,2.755545743,,10.88400492,11.87398319,,8.500389008,,8.459577536,12.24904329,,1.82692971,0,,,,,5.691788526,4.127800924,2.984868799,16.9727432,,2.834105742,6.683058376,10.79421093,10.62721623,10.15061955,5.861793562,,4.236336615,8.196721311,9.381037541,3.688451476,33.04648241,3.771132382,4.660194175,14.84201691,4.112322584,,2.430583158,5.360824742,4.639277884,,,6.932379886,6.299006889,6.089795918,2.278382582,,16.74513609,2.384737679,9.745110965,,6.719609939,,,5.49531964,,4.632872235,6.431436664,,3.01836664,9.160863856,5.71105068,0,3.137374267,8.067062547,8.21168475,11.61620915,12.80290456,3.802433339,10.70730219,,9.879555899,,1.918668062,10.86260025,,0,16.54955564,4.111338222,1.837680531,16.17839965,2.674857782,4.863493227,6.85557066,9.288833635,9.002562023,,,13.65655554,17.67312448,4.440616388,3.730361673,13.0974202,,5.240134877,,4.646904182,10.52808932,10.68658391,,13.58320914,9.236466862,8.479873141,6.123403623,9.263690938,3.833070971,1.570630179,4.501216545,,,12.49913489,,1.365734064,8.671644711,,18.38194965,2.121409963,,8.445629009,6.927033759,6.363547234,1.462283384,8.990853516,10.75009527,,5.099358561,,4.830162784,,0.796608747,2.181625286,7.506399506,9.099015092,8.702383186,,5.173919136,4.924068234,2.888229476,3.294621872,4.545301793,9.759673656,,4.221826301,5.987741419,31.6347424,7.279261225,22.56929814,0,7.919371278,6.918755856,,1.863930278,4.196533146,9.569815799,,,4.434216435,5.362580735,,,6.057937298,,12.46344207,7.146278556,,12.70681252,11.14436437,27.20862745,25.34763607,6.872961146,26.7971048,,10.810621,6.097285068,,,9.812948736,7.575388398,,7.541334731,6.782046476,,,3.934513905,3.367820816,3.094864107,4.85678392,,2.977984208,17.37983284,,8.526578666,10.62721623,,,4.51213885,11.01246106,,4.646904182,,10.75009527,,11.14436437,7.541334731,0.90896876,5.898390584,9.142026111,,7.881692922,10.06895913,7.334402397,8.259089891,8.383068904,9.676077098,1.599244204,,3.721834884,,,,,6.703907432,,,22.40081369,6.159016318,,
44,2003,,,10.93456472,,,19.47519109,23.40297725,4.31037278,,,,5.281482376,1.823184374,11.20155039,15.17342907,2.395735953,4.729118575,6.097434943,9.875972698,7.524994276,15.91468417,,5.035076128,28.85783718,2.741097756,,6.70777155,3.667449029,,10.84398977,,9.154583436,10.29338931,2.760815105,4.360314989,2.740237437,,12.14307632,11.63016226,7.942918772,8.986489424,8.820309822,9.004176386,12.44373773,,2.234084618,0,,,,,4.915188897,3.914545677,2.925924007,18.33074016,,2.734654791,4.018959011,10.09628972,10.34684212,9.941788285,5.703766348,,4.16754493,11.21906786,9.486821969,3.664073599,31.13802051,3.711097598,5,12.07913306,4.061625535,11.1571385,2.993634679,5.339879154,4.70711285,,,7.851054284,6.250679392,6.462316384,2.336708861,,11.96876082,2.462203024,7.977176716,,5.352648311,,,5.390954316,,4.368684432,6.513743986,,3.775388608,8.110401304,4.346018548,0,3.356333438,7.762723537,7.934120797,11.54521538,14.37088179,4.59959013,9.714386072,,9.100118151,,1.781147165,12.09905865,,0,17.14979838,4.078144524,1.744100234,16.19865571,2.707259482,4.822863827,6.938077229,10.20850142,9.191189065,,,12.17343889,17.6671085,3.85371019,2.897974853,13.00989294,,4.835924007,,4.147591092,9.663106868,10.54204757,,12.53644525,9.040554346,8.186676575,5.882352941,8.817785301,3.49657246,1.545079449,4.885641677,,,13.39743097,,1.24284016,6.870296754,,18.30937727,1.968718882,,8.146538822,6.504771061,6.819100511,1.384441367,12.75500081,11.23788274,,4.530875205,,4.879178966,,0.754260023,1.892227979,8.553217416,9.916384368,8.371804736,,5.19310733,2.459312476,2.785001828,3.26684051,4.193390215,11.66822986,,4.165990433,6.119170849,31.26664602,7.24225321,25.41437248,0,7.570141382,7.324684334,,1.884415229,4.176843075,8.792426728,,,4.159533838,5.100376539,,,6.18879521,,11.60551018,6.798395021,,11.42357487,10.75243341,26.23246269,14.86196538,6.485368664,26.89115446,,10.91169398,4.290071162,,,8.228883047,7.012187834,,6.996969396,6.83194555,,,4.613568964,3.378211138,2.999270159,5.67626322,,3.885949442,19.14297693,,6.837115771,10.34684212,,11.39686728,3.47382775,11.72907489,,4.147591092,,11.23788274,,10.75243341,6.996969396,2.650098572,6.026406429,8.46484778,,5.758076412,10.61150518,7.331208903,7.918998192,7.358406566,10.64261753,1.62324183,,3.675789571,,,7.552971445,,6.73077275,,,19.40884918,5.776435655,,
